id,order_id,timestamp,symbol,side,price,amount,cost,fee_cost,fee_currency,takerOrMaker,realized_pnl,dt
539052740,28591175000,1789791309336,BTCUSDT,SELL,81152.1,0.012,973.8252,0.38953008,USDT,taker,0.0,2026-09-19 04:15:09.336000+00:00
539100283,28591362447,1789805902071,BTCUSDT,BUY,81182.5,0.012,974.19,0.389676,USDT,taker,-0.36479999,2026-09-19 08:18:22.071000+00:00
539102139,28591371754,1789806626533,BTCUSDT,BUY,81220.0,0.012,974.64,0.194928,USDT,maker,0.0,2026-09-19 08:30:26.533000+00:00
149013209,2346695071,1789814923588,DOGEUSDT,BUY,0.08772,11160.0,978.9552,0.19579104,USDT,maker,0.0,2026-09-19 10:48:43.588000+00:00
539158341,28591603624,1789825508084,BTCUSDT,SELL,81211.2,0.012,974.5344,0.38981376,USDT,taker,-0.1056,2026-09-19 13:45:08.084000+00:00
149090486,2346810024,1789827498071,DOGEUSDT,SELL,0.08938,11160.0,997.4808,0.39899232,USDT,taker,18.5256,2026-09-19 14:18:18.071000+00:00
329035744,16798748019,1789829112165,ETHUSDT,BUY,2637.98,0.371,978.69058,0.39147623,USDT,taker,0.0,2026-09-19 14:45:12.165000+00:00
93320406,4207373500,1789831814326,SOLUSDT,BUY,111.75,8.77,980.0475,0.392019,USDT,taker,0.0,2026-09-19 15:30:14.326000+00:00
93324339,4207388168,1789833613224,SOLUSDT,SELL,111.59,8.77,978.6443,0.39145772,USDT,taker,-1.4032,2026-09-19 16:00:13.224000+00:00
93331432,4207416616,1789837212971,SOLUSDT,BUY,111.84,0.89,99.5376,0.03981504,USDT,taker,0.0,2026-09-19 17:00:12.971000+00:00
93331433,4207416616,1789837212971,SOLUSDT,BUY,111.87,7.87,880.4169,0.35216676,USDT,taker,0.0,2026-09-19 17:00:12.971000+00:00
93334795,4207429478,1789838909071,SOLUSDT,SELL,111.51,8.76,976.8276,0.39073104,USDT,taker,-3.1269,2026-09-19 17:28:29.071000+00:00
329107347,16798910382,1789844410996,ETHUSDT,SELL,2637.99,0.371,978.69429,0.39147771,USDT,taker,0.00371,2026-09-19 19:00:10.996000+00:00
93391521,4207643159,1789865117864,SOLUSDT,BUY,111.08,0.1,11.108,0.00222159,USDT,maker,0.0,2026-09-20 00:45:17.864000+00:00
93391522,4207643159,1789865118199,SOLUSDT,BUY,111.08,0.14,15.5512,0.00311024,USDT,maker,0.0,2026-09-20 00:45:18.199000+00:00
93391523,4207643159,1789865118430,SOLUSDT,BUY,111.08,0.09,9.9972,0.00199944,USDT,maker,0.0,2026-09-20 00:45:18.430000+00:00
93391524,4207643159,1789865118704,SOLUSDT,BUY,111.08,0.05,5.554,0.00111079,USDT,maker,0.0,2026-09-20 00:45:18.704000+00:00
93391525,4207643159,1789865118736,SOLUSDT,BUY,111.08,0.07,7.7756,0.00155512,USDT,maker,0.0,2026-09-20 00:45:18.736000+00:00
93391526,4207643159,1789865120938,SOLUSDT,BUY,111.08,0.07,7.7756,0.00155512,USDT,maker,0.0,2026-09-20 00:45:20.938000+00:00
93391527,4207643159,1789865120944,SOLUSDT,BUY,111.08,0.06,6.6648,0.00133296,USDT,maker,0.0,2026-09-20 00:45:20.944000+00:00
93391528,4207643159,1789865120958,SOLUSDT,BUY,111.08,0.05,5.554,0.00111079,USDT,maker,0.0,2026-09-20 00:45:20.958000+00:00
93391529,4207643159,1789865123061,SOLUSDT,BUY,111.08,0.1,11.108,0.00222159,USDT,maker,0.0,2026-09-20 00:45:23.061000+00:00
93391530,4207643159,1789865123253,SOLUSDT,BUY,111.08,0.09,9.9972,0.00199944,USDT,maker,0.0,2026-09-20 00:45:23.253000+00:00
93391531,4207643159,1789865123738,SOLUSDT,BUY,111.08,0.06,6.6648,0.00133296,USDT,maker,0.0,2026-09-20 00:45:23.738000+00:00
93391532,4207643159,1789865123920,SOLUSDT,BUY,111.08,0.09,9.9972,0.00199944,USDT,maker,0.0,2026-09-20 00:45:23.920000+00:00
93391533,4207643159,1789865124061,SOLUSDT,BUY,111.08,0.08,8.8864,0.00177728,USDT,maker,0.0,2026-09-20 00:45:24.061000+00:00
93391534,4207643159,1789865125674,SOLUSDT,BUY,111.08,0.05,5.554,0.00111079,USDT,maker,0.0,2026-09-20 00:45:25.674000+00:00
93391535,4207643159,1789865125854,SOLUSDT,BUY,111.08,0.07,7.7756,0.00155512,USDT,maker,0.0,2026-09-20 00:45:25.854000+00:00
93391536,4207643159,1789865125968,SOLUSDT,BUY,111.08,0.08,8.8864,0.00177728,USDT,maker,0.0,2026-09-20 00:45:25.968000+00:00
93391537,4207643159,1789865126019,SOLUSDT,BUY,111.08,0.1,11.108,0.00222159,USDT,maker,0.0,2026-09-20 00:45:26.019000+00:00
93391538,4207643159,1789865128182,SOLUSDT,BUY,111.08,0.1,11.108,0.00222159,USDT,maker,0.0,2026-09-20 00:45:28.182000+00:00
93391539,4207643159,1789865128785,SOLUSDT,BUY,111.08,0.05,5.554,0.00111079,USDT,maker,0.0,2026-09-20 00:45:28.785000+00:00
93391540,4207643159,1789865129083,SOLUSDT,BUY,111.08,0.07,7.7756,0.00155512,USDT,maker,0.0,2026-09-20 00:45:29.083000+00:00
93391541,4207643159,1789865130562,SOLUSDT,BUY,111.08,0.1,11.108,0.00222159,USDT,maker,0.0,2026-09-20 00:45:30.562000+00:00
93391542,4207643159,1789865130568,SOLUSDT,BUY,111.08,0.06,6.6648,0.00133296,USDT,maker,0.0,2026-09-20 00:45:30.568000+00:00
93391543,4207643159,1789865130592,SOLUSDT,BUY,111.08,0.09,9.9972,0.00199944,USDT,maker,0.0,2026-09-20 00:45:30.592000+00:00
93391544,4207643159,1789865130603,SOLUSDT,BUY,111.08,0.08,8.8864,0.00177728,USDT,maker,0.0,2026-09-20 00:45:30.603000+00:00
93391546,4207643159,1789865132541,SOLUSDT,BUY,111.08,0.1,11.108,0.00222159,USDT,maker,0.0,2026-09-20 00:45:32.541000+00:00
539289756,28592190978,1789865132633,BTCUSDT,BUY,81281.5,0.0009,73.15335,0.01463067,USDT,maker,0.0,2026-09-20 00:45:32.633000+00:00
93391547,4207643159,1789865132701,SOLUSDT,BUY,111.08,0.13,14.4404,0.00288808,USDT,maker,0.0,2026-09-20 00:45:32.701000+00:00
93391548,4207643159,1789865133010,SOLUSDT,BUY,111.08,0.09,9.9972,0.00199944,USDT,maker,0.0,2026-09-20 00:45:33.010000+00:00
539289758,28592190978,1789865133169,BTCUSDT,BUY,81281.5,0.0012,97.5378,0.01950756,USDT,maker,0.0,2026-09-20 00:45:33.169000+00:00
93391549,4207643159,1789865133664,SOLUSDT,BUY,111.08,0.09,9.9972,0.00199944,USDT,maker,0.0,2026-09-20 00:45:33.664000+00:00
93391550,4207643159,1789865133771,SOLUSDT,BUY,111.08,0.1,11.108,0.00222159,USDT,maker,0.0,2026-09-20 00:45:33.771000+00:00
93391551,4207643159,1789865134064,SOLUSDT,BUY,111.08,0.89,98.8612,0.01977224,USDT,maker,0.0,2026-09-20 00:45:34.064000+00:00
539289759,28592190978,1789865134540,BTCUSDT,BUY,81281.5,0.0007,56.89705,0.01137941,USDT,maker,0.0,2026-09-20 00:45:34.540000+00:00
539289760,28592190978,1789865134694,BTCUSDT,BUY,81281.5,0.0009,73.15335,0.01463067,USDT,maker,0.0,2026-09-20 00:45:34.694000+00:00
539289761,28592190978,1789865134699,BTCUSDT,BUY,81281.5,0.0008,65.0252,0.01300504,USDT,maker,0.0,2026-09-20 00:45:34.699000+00:00
539289762,28592190978,1789865134786,BTCUSDT,BUY,81281.5,0.0016,130.0504,0.02601008,USDT,maker,0.0,2026-09-20 00:45:34.786000+00:00
93391552,4207643159,1789865135043,SOLUSDT,BUY,111.08,0.11,12.2188,0.00244376,USDT,maker,0.0,2026-09-20 00:45:35.043000+00:00
93391553,4207643159,1789865135134,SOLUSDT,BUY,111.08,0.11,12.2188,0.00244376,USDT,maker,0.0,2026-09-20 00:45:35.134000+00:00
93391554,4207643159,1789865135195,SOLUSDT,BUY,111.08,0.08,8.8864,0.00177728,USDT,maker,0.0,2026-09-20 00:45:35.195000+00:00
93391555,4207643159,1789865135323,SOLUSDT,BUY,111.08,0.08,8.8864,0.00177728,USDT,maker,0.0,2026-09-20 00:45:35.323000+00:00
539289763,28592190978,1789865136765,BTCUSDT,BUY,81281.5,0.0009,73.15335,0.01463067,USDT,maker,0.0,2026-09-20 00:45:36.765000+00:00
539289764,28592190978,1789865136827,BTCUSDT,BUY,81281.5,0.001,81.2815,0.0162563,USDT,maker,0.0,2026-09-20 00:45:36.827000+00:00
539289765,28592190978,1789865136882,BTCUSDT,BUY,81281.5,0.0014,113.7941,0.02275882,USDT,maker,0.0,2026-09-20 00:45:36.882000+00:00
539289766,28592190978,1789865137170,BTCUSDT,BUY,81281.5,0.0013,105.66595,0.02113319,USDT,maker,0.0,2026-09-20 00:45:37.170000+00:00
93391556,4207643159,1789865137698,SOLUSDT,BUY,111.08,0.07,7.7756,0.00155512,USDT,maker,0.0,2026-09-20 00:45:37.698000+00:00
93391557,4207643159,1789865137762,SOLUSDT,BUY,111.08,0.06,6.6648,0.00133296,USDT,maker,0.0,2026-09-20 00:45:37.762000+00:00
93391558,4207643159,1789865137893,SOLUSDT,BUY,111.08,0.08,8.8864,0.00177728,USDT,maker,0.0,2026-09-20 00:45:37.893000+00:00
539289767,28592190978,1789865139503,BTCUSDT,BUY,81281.5,0.0012,97.5378,0.01950756,USDT,maker,0.0,2026-09-20 00:45:39.503000+00:00
539289768,28592190978,1789865139538,BTCUSDT,BUY,81281.5,0.0001,8.12815,0.00162563,USDT,maker,0.0,2026-09-20 00:45:39.538000+00:00
93391559,4207643159,1789865140058,SOLUSDT,BUY,111.08,0.07,7.7756,0.00155512,USDT,maker,0.0,2026-09-20 00:45:40.058000+00:00
93391560,4207643159,1789865140127,SOLUSDT,BUY,111.08,0.08,8.8864,0.00177728,USDT,maker,0.0,2026-09-20 00:45:40.127000+00:00
93391561,4207643159,1789865140247,SOLUSDT,BUY,111.08,0.08,8.8864,0.00177728,USDT,maker,0.0,2026-09-20 00:45:40.247000+00:00
93391562,4207643159,1789865141876,SOLUSDT,BUY,111.08,0.08,8.8864,0.00177728,USDT,maker,0.0,2026-09-20 00:45:41.876000+00:00
93391563,4207643159,1789865142034,SOLUSDT,BUY,111.08,0.05,5.554,0.00111079,USDT,maker,0.0,2026-09-20 00:45:42.034000+00:00
93391564,4207643159,1789865142097,SOLUSDT,BUY,111.08,0.1,11.108,0.00222159,USDT,maker,0.0,2026-09-20 00:45:42.097000+00:00
93391565,4207643159,1789865142614,SOLUSDT,BUY,111.08,0.14,15.5512,0.00311024,USDT,maker,0.0,2026-09-20 00:45:42.614000+00:00
93391566,4207643159,1789865144314,SOLUSDT,BUY,111.08,0.07,7.7756,0.00155512,USDT,maker,0.0,2026-09-20 00:45:44.314000+00:00
93391567,4207643159,1789865144330,SOLUSDT,BUY,111.08,0.13,14.4404,0.00288808,USDT,maker,0.0,2026-09-20 00:45:44.330000+00:00
93391568,4207643159,1789865144460,SOLUSDT,BUY,111.08,0.14,15.5512,0.00311024,USDT,maker,0.0,2026-09-20 00:45:44.460000+00:00
93391569,4207643159,1789865144490,SOLUSDT,BUY,111.08,0.06,6.6648,0.00133296,USDT,maker,0.0,2026-09-20 00:45:44.490000+00:00
93391570,4207643159,1789865146443,SOLUSDT,BUY,111.08,0.06,6.6648,0.00133296,USDT,maker,0.0,2026-09-20 00:45:46.443000+00:00
93391571,4207643159,1789865146450,SOLUSDT,BUY,111.08,0.06,6.6648,0.00133296,USDT,maker,0.0,2026-09-20 00:45:46.450000+00:00
93391572,4207643159,1789865146484,SOLUSDT,BUY,111.08,0.13,14.4404,0.00288808,USDT,maker,0.0,2026-09-20 00:45:46.484000+00:00
93391573,4207643159,1789865146820,SOLUSDT,BUY,111.08,0.07,7.7756,0.00155512,USDT,maker,0.0,2026-09-20 00:45:46.820000+00:00
93391574,4207643159,1789865148850,SOLUSDT,BUY,111.08,0.06,6.6648,0.00133296,USDT,maker,0.0,2026-09-20 00:45:48.850000+00:00
93391575,4207643159,1789865148971,SOLUSDT,BUY,111.08,0.1,11.108,0.00222159,USDT,maker,0.0,2026-09-20 00:45:48.971000+00:00
93391576,4207643159,1789865149045,SOLUSDT,BUY,111.08,0.05,5.554,0.00111079,USDT,maker,0.0,2026-09-20 00:45:49.045000+00:00
93391577,4207643159,1789865149087,SOLUSDT,BUY,111.08,0.07,7.7756,0.00155512,USDT,maker,0.0,2026-09-20 00:45:49.087000+00:00
93391578,4207643159,1789865150943,SOLUSDT,BUY,111.08,0.08,8.8864,0.00177728,USDT,maker,0.0,2026-09-20 00:45:50.943000+00:00
93391579,4207643159,1789865150967,SOLUSDT,BUY,111.08,0.05,5.554,0.00111079,USDT,maker,0.0,2026-09-20 00:45:50.967000+00:00
93391580,4207643159,1789865151160,SOLUSDT,BUY,111.08,0.09,9.9972,0.00199944,USDT,maker,0.0,2026-09-20 00:45:51.160000+00:00
93391581,4207643159,1789865151257,SOLUSDT,BUY,111.08,0.14,15.5512,0.00311024,USDT,maker,0.0,2026-09-20 00:45:51.257000+00:00
93391583,4207643159,1789865153117,SOLUSDT,BUY,111.08,0.08,8.8864,0.00177728,USDT,maker,0.0,2026-09-20 00:45:53.117000+00:00
93391584,4207643159,1789865153503,SOLUSDT,BUY,111.08,0.13,14.4404,0.00288808,USDT,maker,0.0,2026-09-20 00:45:53.503000+00:00
93391585,4207643159,1789865153747,SOLUSDT,BUY,111.08,0.14,15.5512,0.00311024,USDT,maker,0.0,2026-09-20 00:45:53.747000+00:00
93391586,4207643159,1789865153794,SOLUSDT,BUY,111.08,0.1,11.108,0.00222159,USDT,maker,0.0,2026-09-20 00:45:53.794000+00:00
93391587,4207643159,1789865155472,SOLUSDT,BUY,111.08,0.11,12.2188,0.00244376,USDT,maker,0.0,2026-09-20 00:45:55.472000+00:00
93391588,4207643159,1789865155549,SOLUSDT,BUY,111.08,0.08,8.8864,0.00177728,USDT,maker,0.0,2026-09-20 00:45:55.549000+00:00
93391589,4207643159,1789865155593,SOLUSDT,BUY,111.08,0.13,14.4404,0.00288808,USDT,maker,0.0,2026-09-20 00:45:55.593000+00:00
93391590,4207643159,1789865155661,SOLUSDT,BUY,111.08,0.09,9.9972,0.00199944,USDT,maker,0.0,2026-09-20 00:45:55.661000+00:00
93391591,4207643159,1789865157709,SOLUSDT,BUY,111.08,0.08,8.8864,0.00177728,USDT,maker,0.0,2026-09-20 00:45:57.709000+00:00
93391592,4207643159,1789865157727,SOLUSDT,BUY,111.08,0.07,7.7756,0.00155512,USDT,maker,0.0,2026-09-20 00:45:57.727000+00:00
93391593,4207643159,1789865157929,SOLUSDT,BUY,111.08,0.14,15.5512,0.00311024,USDT,maker,0.0,2026-09-20 00:45:57.929000+00:00
93391594,4207643159,1789865158506,SOLUSDT,BUY,111.08,0.05,5.554,0.00111079,USDT,maker,0.0,2026-09-20 00:45:58.506000+00:00
93391595,4207643159,1789865160197,SOLUSDT,BUY,111.08,0.08,8.8864,0.00177728,USDT,maker,0.0,2026-09-20 00:46:00.197000+00:00
93391596,4207643159,1789865160211,SOLUSDT,BUY,111.08,0.11,12.2188,0.00244376,USDT,maker,0.0,2026-09-20 00:46:00.211000+00:00
93391597,4207643159,1789865160261,SOLUSDT,BUY,111.08,0.05,5.554,0.00111079,USDT,maker,0.0,2026-09-20 00:46:00.261000+00:00
93391598,4207643159,1789865160308,SOLUSDT,BUY,111.08,0.08,8.8864,0.00177728,USDT,maker,0.0,2026-09-20 00:46:00.308000+00:00
93391599,4207643159,1789865162406,SOLUSDT,BUY,111.08,0.08,8.8864,0.00177728,USDT,maker,0.0,2026-09-20 00:46:02.406000+00:00
93391600,4207643159,1789865162666,SOLUSDT,BUY,111.08,0.07,7.7756,0.00155512,USDT,maker,0.0,2026-09-20 00:46:02.666000+00:00
93391601,4207643159,1789865164550,SOLUSDT,BUY,111.08,0.1,11.108,0.00222159,USDT,maker,0.0,2026-09-20 00:46:04.550000+00:00
93391602,4207643159,1789865164553,SOLUSDT,BUY,111.08,0.07,7.7756,0.00155512,USDT,maker,0.0,2026-09-20 00:46:04.553000+00:00
93391603,4207643159,1789865164590,SOLUSDT,BUY,111.08,0.13,14.4404,0.00288808,USDT,maker,0.0,2026-09-20 00:46:04.590000+00:00
93391604,4207643159,1789865165037,SOLUSDT,BUY,111.08,0.1,11.108,0.00222159,USDT,maker,0.0,2026-09-20 00:46:05.037000+00:00
93391605,4207643159,1789865166683,SOLUSDT,BUY,111.08,0.1,11.108,0.00222159,USDT,maker,0.0,2026-09-20 00:46:06.683000+00:00
93391606,4207643159,1789865166803,SOLUSDT,BUY,111.08,0.1,11.108,0.00222159,USDT,maker,0.0,2026-09-20 00:46:06.803000+00:00
93391607,4207643159,1789865166905,SOLUSDT,BUY,111.08,0.08,8.8864,0.00177728,USDT,maker,0.0,2026-09-20 00:46:06.905000+00:00
93391608,4207643159,1789865169222,SOLUSDT,BUY,111.08,0.14,15.5512,0.00311024,USDT,maker,0.0,2026-09-20 00:46:09.222000+00:00
93391609,4207643159,1789865169388,SOLUSDT,BUY,111.08,0.08,8.8864,0.00177728,USDT,maker,0.0,2026-09-20 00:46:09.388000+00:00
93391610,4207643159,1789865169451,SOLUSDT,BUY,111.08,0.08,8.8864,0.00177728,USDT,maker,0.0,2026-09-20 00:46:09.451000+00:00
93391611,4207643159,1789865169716,SOLUSDT,BUY,111.08,0.08,8.8864,0.00177728,USDT,maker,0.0,2026-09-20 00:46:09.716000+00:00
93391612,4207643159,1789865171381,SOLUSDT,BUY,111.08,0.09,9.9972,0.00199944,USDT,maker,0.0,2026-09-20 00:46:11.381000+00:00
93391613,4207643159,1789865171578,SOLUSDT,BUY,111.08,0.14,15.5512,0.00311024,USDT,maker,0.0,2026-09-20 00:46:11.578000+00:00
93391614,4207643159,1789865171668,SOLUSDT,BUY,111.08,0.02,2.2216,0.00044432,USDT,maker,0.0,2026-09-20 00:46:11.668000+00:00
93394114,4207653670,1789866522091,SOLUSDT,SELL,110.74,8.83,977.8342,0.39113368,USDT,taker,-3.0022,2026-09-20 01:08:42.091000+00:00
539294842,28592212055,1789866813062,BTCUSDT,SELL,81172.3,0.012,974.0676,0.38962704,USDT,taker,-1.3104,2026-09-20 01:13:33.062000+00:00
149592584,2347546734,1789912816062,DOGEUSDT,SELL,0.08491,59.0,5.00969,0.00100193,USDT,maker,0.0,2026-09-20 14:00:16.062000+00:00
149592585,2347546734,1789912816101,DOGEUSDT,SELL,0.08491,60.0,5.0946,0.00101892,USDT,maker,0.0,2026-09-20 14:00:16.101000+00:00
149592586,2347546734,1789912816250,DOGEUSDT,SELL,0.08491,68.0,5.77388,0.00115477,USDT,maker,0.0,2026-09-20 14:00:16.250000+00:00
149592587,2347546734,1789912816342,DOGEUSDT,SELL,0.08491,66.0,5.60406,0.00112081,USDT,maker,0.0,2026-09-20 14:00:16.342000+00:00
149592588,2347546734,1789912817997,DOGEUSDT,SELL,0.08491,1472.0,124.98752,0.0249975,USDT,maker,0.0,2026-09-20 14:00:17.997000+00:00
149592589,2347546734,1789912818486,DOGEUSDT,SELL,0.08491,63.0,5.34933,0.00106986,USDT,maker,0.0,2026-09-20 14:00:18.486000+00:00
149592590,2347546734,1789912818688,DOGEUSDT,SELL,0.08491,61.0,5.17951,0.0010359,USDT,maker,0.0,2026-09-20 14:00:18.688000+00:00
149592591,2347546734,1789912818794,DOGEUSDT,SELL,0.08491,62.0,5.26442,0.00105288,USDT,maker,0.0,2026-09-20 14:00:18.794000+00:00
149592592,2347546734,1789912819269,DOGEUSDT,SELL,0.08491,9619.0,816.74929,0.16334985,USDT,maker,0.0,2026-09-20 14:00:19.269000+00:00
149594753,2347549374,1789912987067,DOGEUSDT,BUY,0.08519,11530.0,982.2407,0.39289628,USDT,taker,-3.2284,2026-09-20 14:03:07.067000+00:00
539584699,28593592825,1789945507045,BTCUSDT,BUY,81140.0,0.012,973.68,0.194736,USDT,maker,0.0,2026-09-20 23:05:07.045000+00:00
539624014,28593736020,1789953802064,BTCUSDT,SELL,81750.0,0.012,981.0,0.3924,USDT,taker,7.32,2026-09-21 01:23:22.064000+00:00
539673050,28593898984,1789965266323,BTCUSDT,SELL,81249.0,0.012,974.988,0.1949976,USDT,maker,0.0,2026-09-21 04:34:26.323000+00:00
539678388,28593922559,1789966808781,BTCUSDT,BUY,81394.1,0.012,976.7292,0.39069168,USDT,taker,-1.7412,2026-09-21 05:00:08.781000+00:00
539679713,28593922670,1789967238903,BTCUSDT,BUY,81375.5,0.012,976.506,0.1953012,USDT,maker,0.0,2026-09-21 05:07:18.903000+00:00
539731483,28594209862,1789978990095,BTCUSDT,SELL,81946.9,0.012,983.3628,0.39334512,USDT,taker,6.8568,2026-09-21 08:23:10.095000+00:00
329734797,16800744617,1789979413079,ETHUSDT,BUY,2677.82,0.366,980.08212,0.39203284,USDT,taker,0.0,2026-09-21 08:30:13.079000+00:00
329751885,16800813191,1789983142071,ETHUSDT,SELL,2702.56,0.366,989.13696,0.39565478,USDT,taker,9.05484,2026-09-21 09:32:22.071000+00:00
